Time,G_w,G_x,G_y,G_z,M_w,M_x,M_y,M_z,Nx,Ny,Nz
14967.3408,0.3635,0.8100,0.0271,0.4594,0.7687,-0.5259,-0.2699,0.2444,-0.6720,0.6766,0.3011
14967.3486,0.3635,0.8100,0.0271,0.4594,0.7684,-0.5267,-0.2687,0.2447,-0.6708,0.6780,0.3008
14967.3574,0.3635,0.8100,0.0271,0.4594,0.7681,-0.5273,-0.2681,0.2450,-0.6703,0.6787,0.3001
14967.3652,0.3635,0.8100,0.0271,0.4594,0.7690,-0.5268,-0.2667,0.2447,-0.6681,0.6797,0.3026
14967.3730,0.3635,0.8100,0.0271,0.4594,0.7665,-0.5294,-0.2677,0.2459,-0.6709,0.6799,0.2961
14967.3828,0.3635,0.8100,0.0271,0.4594,0.7668,-0.5284,-0.2693,0.2455,-0.6725,0.6781,0.2966
14967.3906,0.3635,0.8100,0.0271,0.4594,0.7668,-0.5284,-0.2693,0.2455,-0.6725,0.6781,0.2966
14967.3994,0.3635,0.8100,0.0271,0.4594,0.7687,-0.5266,-0.2682,0.2447,-0.6700,0.6783,0.3016
14967.4072,0.3635,0.8100,0.0271,0.4594,0.7684,-0.5267,-0.2687,0.2447,-0.6708,0.6780,0.3008
14967.4160,0.3635,0.8100,0.0271,0.4594,0.7681,-0.5274,-0.2679,0.2450,-0.6701,0.6789,0.3000
14967.4346,0.3635,0.8100,0.0271,0.4594,0.7686,-0.5273,-0.2667,0.2450,-0.6684,0.6799,0.3016
14967.4443,0.3635,0.8100,0.0271,0.4594,0.7681,-0.5277,-0.2672,0.2451,-0.6692,0.6797,0.3003
14967.4531,0.3635,0.8100,0.0270,0.4594,0.7692,-0.5270,-0.2657,0.2448,-0.6668,0.6807,0.3032
14967.4609,0.3635,0.8100,0.0270,0.4594,0.7698,-0.5257,-0.2671,0.2442,-0.6680,0.6790,0.3046
14967.4697,0.3635,0.8100,0.0270,0.4594,0.7698,-0.5257,-0.2671,0.2442,-0.6680,0.6790,0.3046
14967.4775,0.3635,0.8100,0.0270,0.4594,0.7707,-0.5239,-0.2687,0.2435,-0.6694,0.6767,0.3066
14967.4883,0.3635,0.8100,0.0270,0.4594,0.7693,-0.5258,-0.2683,0.2443,-0.6698,0.6779,0.3031
14967.4961,0.3635,0.8100,0.0270,0.4594,0.7682,-0.5280,-0.2664,0.2452,-0.6683,0.6805,0.3005
14967.5049,0.3635,0.8100,0.0270,0.4594,0.7691,-0.5263,-0.2679,0.2445,-0.6695,0.6784,0.3025
14967.5127,0.3635,0.8100,0.0270,0.4594,0.7680,-0.5277,-0.2675,0.2452,-0.6696,0.6794,0.2999
14967.5215,0.3635,0.8100,0.0270,0.4594,0.7684,-0.5275,-0.2667,0.2451,-0.6685,0.6801,0.3011
14967.5312,0.3635,0.8100,0.0270,0.4594,0.7677,-0.5272,-0.2698,0.2450,-0.6725,0.6772,0.2987
14967.5400,0.3635,0.8100,0.0270,0.4594,0.7682,-0.5261,-0.2707,0.2445,-0.6732,0.6759,0.2999
14967.5479,0.3635,0.8100,0.0270,0.4594,0.7682,-0.5261,-0.2707,0.2445,-0.6732,0.6759,0.2999
14967.5557,0.3635,0.8100,0.0270,0.4594,0.7670,-0.5291,-0.2671,0.2458,-0.6699,0.6803,0.2973
14967.5645,0.3635,0.8100,0.0270,0.4594,0.7687,-0.5261,-0.2692,0.2445,-0.6712,0.6772,0.3014
14967.5732,0.3636,0.8100,0.0269,0.4594,0.7691,-0.5265,-0.2672,0.2446,-0.6686,0.6792,0.3027
14967.5830,0.3636,0.8100,0.0269,0.4594,0.7685,-0.5281,-0.2652,0.2453,-0.6666,0.6817,0.3016
14967.5908,0.3635,0.8100,0.0269,0.4594,0.7680,-0.5275,-0.2683,0.2451,-0.6706,0.6786,0.2996
14967.5986,0.3635,0.8100,0.0269,0.4594,0.7682,-0.5278,-0.2666,0.2452,-0.6685,0.6803,0.3006
14967.6084,0.3635,0.8100,0.0269,0.4594,0.7682,-0.5278,-0.2666,0.2452,-0.6685,0.6803,0.3006
14967.6162,0.3635,0.8100,0.0269,0.4594,0.7673,-0.5277,-0.2697,0.2452,-0.6726,0.6775,0.2977
14967.6260,0.3636,0.8100,0.0269,0.4594,0.7685,-0.5273,-0.2671,0.2450,-0.6689,0.6796,0.3012
14967.6338,0.3636,0.8100,0.0269,0.4594,0.7675,-0.5283,-0.2677,0.2454,-0.6703,0.6794,0.2985
14967.6426,0.3636,0.8100,0.0269,0.4594,0.7691,-0.5271,-0.2660,0.2448,-0.6673,0.6805,0.3028
14967.6504,0.3636,0.8100,0.0269,0.4593,0.7672,-0.5267,-0.2723,0.2448,-0.6756,0.6748,0.2970
14967.6592,0.3636,0.8100,0.0269,0.4593,0.7682,-0.5271,-0.2685,0.2449,-0.6706,0.6783,0.3002
14967.6689,0.3636,0.8100,0.0269,0.4593,0.7680,-0.5279,-0.2672,0.2452,-0.6694,0.6797,0.2998
14967.6768,0.3636,0.8100,0.0269,0.4593,0.7683,-0.5277,-0.2668,0.2451,-0.6687,0.6801,0.3006
14967.6846,0.3636,0.8100,0.0268,0.4593,0.7683,-0.5277,-0.2668,0.2451,-0.6687,0.6801,0.3006
14967.6943,0.3636,0.8100,0.0268,0.4593,0.7687,-0.5272,-0.2669,0.2449,-0.6686,0.6797,0.3017
14967.7021,0.3636,0.8100,0.0268,0.4594,0.7675,-0.5277,-0.2690,0.2452,-0.6716,0.6781,0.2984
14967.7100,0.3636,0.8100,0.0268,0.4593,0.7686,-0.5266,-0.2686,0.2447,-0.6705,0.6780,0.3012
14967.7197,0.3636,0.8100,0.0268,0.4593,0.7684,-0.5274,-0.2674,0.2450,-0.6693,0.6794,0.3008
14967.7285,0.3636,0.8100,0.0268,0.4593,0.7690,-0.5264,-0.2677,0.2446,-0.6693,0.6787,0.3024
14967.7373,0.3636,0.8100,0.0268,0.4593,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14967.7451,0.3636,0.8100,0.0268,0.4593,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14967.7529,0.3636,0.8100,0.0268,0.4593,0.7669,-0.5285,-0.2688,0.2456,-0.6718,0.6786,0.2969
14967.7627,0.3636,0.8100,0.0268,0.4593,0.7679,-0.5269,-0.2698,0.2448,-0.6724,0.6770,0.2992
14967.7715,0.3635,0.8100,0.0268,0.4593,0.7681,-0.5277,-0.2672,0.2451,-0.6692,0.6797,0.3003
14967.7803,0.3635,0.8100,0.0268,0.4593,0.7680,-0.5273,-0.2685,0.2450,-0.6708,0.6783,0.2997
14967.7881,0.3635,0.8100,0.0268,0.4593,0.7690,-0.5266,-0.2675,0.2447,-0.6690,0.6790,0.3023
14967.7959,0.3635,0.8100,0.0268,0.4593,0.7686,-0.5262,-0.2695,0.2445,-0.6716,0.6770,0.3010
14967.8037,0.3635,0.8100,0.0268,0.4593,0.7686,-0.5262,-0.2695,0.2445,-0.6716,0.6770,0.3010
14967.8232,0.3635,0.8100,0.0267,0.4593,0.7688,-0.5267,-0.2677,0.2447,-0.6694,0.6788,0.3019
14967.8320,0.3635,0.8100,0.0267,0.4593,0.7712,-0.5235,-0.2683,0.2433,-0.6685,0.6769,0.3079
14967.8408,0.3635,0.8100,0.0267,0.4593,0.7676,-0.5274,-0.2695,0.2451,-0.6722,0.6775,0.2986
14967.8486,0.3635,0.8100,0.0267,0.4593,0.7676,-0.5283,-0.2673,0.2454,-0.6697,0.6799,0.2989
14967.8574,0.3636,0.8100,0.0267,0.4593,0.7679,-0.5278,-0.2677,0.2452,-0.6700,0.6793,0.2995
14967.8672,0.3636,0.8100,0.0267,0.4593,0.7684,-0.5269,-0.2683,0.2448,-0.6704,0.6784,0.3006
14967.8760,0.3636,0.8100,0.0267,0.4593,0.7676,-0.5282,-0.2675,0.2454,-0.6699,0.6796,0.2989
14967.8838,0.3636,0.8100,0.0267,0.4593,0.7687,-0.5272,-0.2669,0.2449,-0.6686,0.6797,0.3017
14967.8916,0.3636,0.8100,0.0267,0.4593,0.7687,-0.5272,-0.2669,0.2449,-0.6686,0.6797,0.3017
14967.9004,0.3636,0.8100,0.0267,0.4593,0.7672,-0.5276,-0.2701,0.2452,-0.6731,0.6771,0.2973
14967.9082,0.3636,0.8100,0.0267,0.4593,0.7686,-0.5269,-0.2676,0.2448,-0.6694,0.6790,0.3014
14967.9180,0.3636,0.8100,0.0267,0.4593,0.7688,-0.5270,-0.2668,0.2448,-0.6683,0.6798,0.3021
14967.9268,0.3636,0.8101,0.0266,0.4593,0.7680,-0.5281,-0.2665,0.2453,-0.6685,0.6805,0.3001
14967.9346,0.3636,0.8101,0.0266,0.4593,0.7693,-0.5260,-0.2680,0.2444,-0.6694,0.6783,0.3030
14967.9434,0.3636,0.8101,0.0266,0.4593,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14967.9512,0.3636,0.8101,0.0266,0.4593,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14967.9609,0.3636,0.8101,0.0266,0.4593,0.7667,-0.5283,-0.2699,0.2455,-0.6732,0.6776,0.2962
14967.9678,0.3636,0.8101,0.0266,0.4593,0.7679,-0.5279,-0.2677,0.2452,-0.6699,0.6794,0.2995
14967.9756,0.3636,0.8101,0.0266,0.4593,0.7680,-0.5278,-0.2675,0.2452,-0.6696,0.6795,0.2999
14967.9844,0.3636,0.8101,0.0266,0.4592,0.7683,-0.5263,-0.2700,0.2446,-0.6723,0.6767,0.3002
14967.9922,0.3636,0.8101,0.0266,0.4592,0.7687,-0.5272,-0.2669,0.2449,-0.6686,0.6797,0.3017
14968.0000,0.3636,0.8101,0.0266,0.4592,0.7687,-0.5272,-0.2669,0.2449,-0.6686,0.6797,0.3017
14968.0098,0.3636,0.8101,0.0266,0.4592,0.7665,-0.5283,-0.2705,0.2455,-0.6740,0.6770,0.2955
14968.0166,0.3636,0.8101,0.0266,0.4592,0.7701,-0.5248,-0.2684,0.2439,-0.6694,0.6774,0.3050
14968.0254,0.3636,0.8101,0.0266,0.4592,0.7687,-0.5264,-0.2689,0.2446,-0.6708,0.6776,0.3013
14968.0332,0.3636,0.8101,0.0265,0.4592,0.7684,-0.5268,-0.2685,0.2448,-0.6706,0.6782,0.3007
14968.0410,0.3636,0.8101,0.0265,0.4592,0.7682,-0.5278,-0.2667,0.2452,-0.6685,0.6802,0.3006
14968.0498,0.3636,0.8101,0.0265,0.4592,0.7675,-0.5273,-0.2698,0.2451,-0.6727,0.6772,0.2982
14968.0586,0.3636,0.8101,0.0265,0.4592,0.7675,-0.5273,-0.2698,0.2451,-0.6727,0.6772,0.2982
14968.0664,0.3636,0.8101,0.0265,0.4592,0.7683,-0.5264,-0.2698,0.2446,-0.6722,0.6768,0.3001
14968.0742,0.3636,0.8101,0.0265,0.4592,0.7688,-0.5271,-0.2668,0.2448,-0.6683,0.6798,0.3021
14968.0820,0.3636,0.8101,0.0265,0.4592,0.7686,-0.5280,-0.2653,0.2452,-0.6668,0.6815,0.3016
14968.0918,0.3636,0.8101,0.0265,0.4592,0.7687,-0.5274,-0.2663,0.2450,-0.6678,0.6804,0.3019
14968.0986,0.3636,0.8101,0.0265,0.4592,0.7687,-0.5261,-0.2692,0.2445,-0.6712,0.6772,0.3014
14968.1074,0.3636,0.8101,0.0265,0.4592,0.7687,-0.5261,-0.2692,0.2445,-0.6712,0.6772,0.3014
14968.1152,0.3636,0.8101,0.0265,0.4592,0.7680,-0.5272,-0.2687,0.2449,-0.6710,0.6781,0.2998
14968.1230,0.3636,0.8101,0.0265,0.4592,0.7687,-0.5265,-0.2683,0.2446,-0.6701,0.6782,0.3016
14968.1309,0.3636,0.8101,0.0265,0.4592,0.7682,-0.5283,-0.2655,0.2454,-0.6672,0.6814,0.3007
14968.1406,0.3636,0.8101,0.0265,0.4592,0.7684,-0.5283,-0.2653,0.2453,-0.6669,0.6816,0.3011
14968.1484,0.3636,0.8101,0.0265,0.4592,0.7693,-0.5268,-0.2660,0.2447,-0.6672,0.6804,0.3033
14968.1562,0.3636,0.8101,0.0265,0.4592,0.7693,-0.5268,-0.2660,0.2447,-0.6672,0.6804,0.3033
14968.1641,0.3636,0.8101,0.0265,0.4592,0.7664,-0.5289,-0.2692,0.2457,-0.6726,0.6784,0.2956
14968.1719,0.3636,0.8101,0.0265,0.4592,0.7685,-0.5263,-0.2693,0.2446,-0.6713,0.6773,0.3009
14968.1914,0.3636,0.8101,0.0264,0.4592,0.7681,-0.5274,-0.2680,0.2450,-0.6701,0.6789,0.3000
14968.1992,0.3636,0.8101,0.0264,0.4592,0.7682,-0.5278,-0.2666,0.2452,-0.6685,0.6803,0.3006
14968.2080,0.3636,0.8101,0.0264,0.4592,0.7655,-0.5313,-0.2663,0.2467,-0.6699,0.6819,0.2937
14968.2148,0.3636,0.8101,0.0264,0.4592,0.7655,-0.5313,-0.2663,0.2467,-0.6699,0.6819,0.2937
14968.2227,0.3636,0.8101,0.0264,0.4592,0.7694,-0.5256,-0.2686,0.2442,-0.6701,0.6776,0.3032
14968.2314,0.3636,0.8101,0.0264,0.4591,0.7680,-0.5276,-0.2676,0.2451,-0.6698,0.6793,0.2999
14968.2412,0.3636,0.8101,0.0264,0.4591,0.7681,-0.5268,-0.2692,0.2448,-0.6715,0.6775,0.3000
14968.2480,0.3636,0.8101,0.0264,0.4591,0.7673,-0.5276,-0.2698,0.2452,-0.6728,0.6773,0.2977
14968.2559,0.3636,0.8101,0.0264,0.4592,0.7685,-0.5265,-0.2690,0.2447,-0.6711,0.6776,0.3009
14968.2637,0.3636,0.8101,0.0264,0.4591,0.7685,-0.5265,-0.2690,0.2447,-0.6711,0.6776,0.3009
14968.2725,0.3636,0.8101,0.0264,0.4591,0.7675,-0.5274,-0.2698,0.2451,-0.6726,0.6773,0.2982
14968.2822,0.3636,0.8101,0.0264,0.4591,0.7684,-0.5267,-0.2687,0.2447,-0.6708,0.6780,0.3008
14968.2900,0.3636,0.8101,0.0264,0.4591,0.7679,-0.5277,-0.2679,0.2452,-0.6701,0.6791,0.2995
14968.2969,0.3636,0.8101,0.0264,0.4591,0.7686,-0.5273,-0.2668,0.2449,-0.6684,0.6799,0.3016
14968.3047,0.3636,0.8101,0.0264,0.4591,0.7669,-0.5280,-0.2698,0.2454,-0.6730,0.6775,0.2967
14968.3135,0.3636,0.8101,0.0264,0.4591,0.7669,-0.5280,-0.2698,0.2454,-0.6730,0.6775,0.2967
14968.3213,0.3636,0.8101,0.0264,0.4591,0.7673,-0.5289,-0.2668,0.2457,-0.6693,0.6806,0.2982
14968.3311,0.3636,0.8101,0.0263,0.4591,0.7688,-0.5262,-0.2688,0.2445,-0.6706,0.6777,0.3018
14968.3389,0.3636,0.8101,0.0263,0.4591,0.7687,-0.5271,-0.2671,0.2449,-0.6687,0.6795,0.3017
14968.3457,0.3636,0.8101,0.0263,0.4591,0.7671,-0.5287,-0.2678,0.2456,-0.6706,0.6796,0.2976
14968.3535,0.3636,0.8101,0.0263,0.4591,0.7669,-0.5280,-0.2699,0.2453,-0.6731,0.6774,0.2967
14968.3623,0.3636,0.8101,0.0263,0.4591,0.7669,-0.5280,-0.2699,0.2453,-0.6731,0.6774,0.2967
14968.3721,0.3636,0.8101,0.0263,0.4591,0.7687,-0.5252,-0.2713,0.2441,-0.6736,0.6750,0.3011
14968.3789,0.3636,0.8101,0.0263,0.4591,0.7685,-0.5255,-0.2712,0.2443,-0.6736,0.6752,0.3006
14968.3877,0.3636,0.8101,0.0263,0.4591,0.7689,-0.5265,-0.2679,0.2446,-0.6696,0.6786,0.3020
14968.3965,0.3636,0.8101,0.0263,0.4591,0.7677,-0.5280,-0.2678,0.2453,-0.6702,0.6793,0.2990
14968.4043,0.3636,0.8101,0.0263,0.4591,0.7681,-0.5278,-0.2670,0.2452,-0.6690,0.6799,0.3002
14968.4121,0.3636,0.8101,0.0263,0.4591,0.7681,-0.5278,-0.2670,0.2452,-0.6690,0.6799,0.3002
14968.4229,0.3636,0.8101,0.0263,0.4591,0.7679,-0.5272,-0.2691,0.2449,-0.6715,0.6778,0.2994
14968.4307,0.3636,0.8101,0.0263,0.4591,0.7679,-0.5272,-0.2691,0.2449,-0.6715,0.6778,0.2994
14968.4395,0.3636,0.8101,0.0263,0.4591,0.7680,-0.5281,-0.2665,0.2453,-0.6685,0.6805,0.3001
14968.4473,0.3636,0.8101,0.0263,0.4591,0.7681,-0.5273,-0.2681,0.2450,-0.6703,0.6787,0.3001
14968.4561,0.3636,0.8101,0.0263,0.4591,0.7689,-0.5274,-0.2659,0.2450,-0.6672,0.6807,0.3023
14968.4658,0.3636,0.8101,0.0263,0.4591,0.7673,-0.5281,-0.2686,0.2454,-0.6714,0.6786,0.2978
14968.4736,0.3636,0.8101,0.0263,0.4591,0.7692,-0.5262,-0.2678,0.2445,-0.6692,0.6785,0.3029
14968.4824,0.3636,0.8101,0.0262,0.4591,0.7692,-0.5265,-0.2669,0.2446,-0.6682,0.6794,0.3031
14968.4912,0.3636,0.8101,0.0262,0.4591,0.7692,-0.5265,-0.2669,0.2446,-0.6682,0.6794,0.3031
14968.4990,0.3636,0.8101,0.0262,0.4591,0.7680,-0.5275,-0.2683,0.2451,-0.6706,0.6786,0.2996
14968.5088,0.3636,0.8101,0.0262,0.4591,0.7689,-0.5267,-0.2672,0.2447,-0.6688,0.6793,0.3022
14968.5166,0.3636,0.8102,0.0262,0.4591,0.7676,-0.5283,-0.2673,0.2454,-0.6697,0.6798,0.2989
14968.5264,0.3636,0.8102,0.0262,0.4591,0.7684,-0.5274,-0.2673,0.2450,-0.6692,0.6795,0.3008
14968.5342,0.3636,0.8102,0.0262,0.4591,0.7690,-0.5265,-0.2676,0.2446,-0.6691,0.6789,0.3024
14968.5420,0.3636,0.8102,0.0262,0.4591,0.7676,-0.5274,-0.2694,0.2451,-0.6721,0.6776,0.2986
14968.5498,0.3636,0.8102,0.0262,0.4591,0.7682,-0.5263,-0.2704,0.2446,-0.6729,0.6762,0.2998
14968.5693,0.3636,0.8102,0.0262,0.4590,0.7680,-0.5273,-0.2686,0.2450,-0.6709,0.6783,0.2997
14968.5781,0.3636,0.8102,0.0262,0.4590,0.7671,-0.5274,-0.2708,0.2451,-0.6740,0.6763,0.2970
14968.5869,0.3636,0.8102,0.0262,0.4590,0.7676,-0.5265,-0.2714,0.2447,-0.6744,0.6754,0.2982
14968.5947,0.3636,0.8102,0.0262,0.4590,0.7691,-0.5256,-0.2694,0.2443,-0.6711,0.6769,0.3024
14968.6025,0.3636,0.8102,0.0262,0.4590,0.7688,-0.5266,-0.2679,0.2446,-0.6696,0.6786,0.3020
14968.6133,0.3636,0.8102,0.0261,0.4590,0.7678,-0.5280,-0.2674,0.2453,-0.6697,0.6796,0.2994
14968.6221,0.3636,0.8102,0.0261,0.4590,0.7683,-0.5275,-0.2671,0.2451,-0.6690,0.6797,0.3007
14968.6299,0.3636,0.8102,0.0261,0.4590,0.7685,-0.5269,-0.2681,0.2448,-0.6700,0.6786,0.3011
14968.6377,0.3636,0.8102,0.0261,0.4590,0.7685,-0.5269,-0.2681,0.2448,-0.6700,0.6786,0.3011
14968.6465,0.3636,0.8102,0.0261,0.4590,0.7675,-0.5277,-0.2690,0.2452,-0.6716,0.6781,0.2984
14968.6543,0.3636,0.8102,0.0261,0.4590,0.7688,-0.5271,-0.2666,0.2449,-0.6681,0.6800,0.3021
14968.6641,0.3636,0.8102,0.0261,0.4590,0.7684,-0.5268,-0.2685,0.2448,-0.6706,0.6782,0.3007
14968.6729,0.3636,0.8102,0.0261,0.4590,0.7679,-0.5274,-0.2687,0.2450,-0.6712,0.6782,0.2993
14968.6807,0.3636,0.8102,0.0261,0.4590,0.7681,-0.5275,-0.2678,0.2451,-0.6700,0.6791,0.3000
14968.6895,0.3636,0.8102,0.0261,0.4590,0.7684,-0.5260,-0.2704,0.2445,-0.6728,0.6761,0.3003
14968.6973,0.3636,0.8102,0.0261,0.4590,0.7669,-0.5290,-0.2677,0.2457,-0.6706,0.6797,0.2970
14968.7080,0.3636,0.8102,0.0261,0.4590,0.7669,-0.5282,-0.2695,0.2454,-0.6727,0.6778,0.2966
14968.7158,0.3637,0.8102,0.0261,0.4590,0.7669,-0.5282,-0.2695,0.2454,-0.6727,0.6778,0.2966
14968.7236,0.3637,0.8102,0.0261,0.4590,0.7683,-0.5273,-0.2678,0.2450,-0.6698,0.6790,0.3005
14968.7324,0.3637,0.8102,0.0261,0.4590,0.7676,-0.5273,-0.2696,0.2450,-0.6723,0.6774,0.2986
14968.7412,0.3637,0.8102,0.0260,0.4590,0.7679,-0.5272,-0.2690,0.2450,-0.6714,0.6779,0.2994
14968.7480,0.3637,0.8102,0.0260,0.4590,0.7686,-0.5269,-0.2677,0.2448,-0.6695,0.6789,0.3014
14968.7588,0.3637,0.8102,0.0260,0.4590,0.7677,-0.5284,-0.2669,0.2454,-0.6691,0.6803,0.2992
14968.7666,0.3637,0.8102,0.0260,0.4590,0.7677,-0.5278,-0.2680,0.2452,-0.6704,0.6790,0.2991
14968.7754,0.3637,0.8102,0.0260,0.4590,0.7677,-0.5278,-0.2680,0.2452,-0.6704,0.6790,0.2991
14968.7832,0.3637,0.8102,0.0260,0.4590,0.7661,-0.5291,-0.2695,0.2459,-0.6732,0.6782,0.2947
14968.7920,0.3637,0.8102,0.0260,0.4590,0.7676,-0.5278,-0.2684,0.2452,-0.6709,0.6787,0.2987
14968.8018,0.3637,0.8102,0.0260,0.4590,0.7680,-0.5273,-0.2686,0.2450,-0.6709,0.6783,0.2997
14968.8096,0.3637,0.8102,0.0260,0.4590,0.7686,-0.5257,-0.2705,0.2443,-0.6728,0.6759,0.3009
14968.8184,0.3637,0.8102,0.0260,0.4590,0.7675,-0.5281,-0.2679,0.2454,-0.6704,0.6792,0.2986
14968.8271,0.3637,0.8102,0.0260,0.4590,0.7684,-0.5274,-0.2673,0.2450,-0.6692,0.6795,0.3008
14968.8350,0.3637,0.8102,0.0260,0.4590,0.7681,-0.5284,-0.2658,0.2454,-0.6676,0.6813,0.3003
14968.8428,0.3637,0.8102,0.0260,0.4590,0.7681,-0.5284,-0.2658,0.2454,-0.6676,0.6813,0.3003
14968.9834,0.3636,0.8102,0.0259,0.4589,0.7677,-0.5274,-0.2690,0.2451,-0.6716,0.6780,0.2989
14968.9932,0.3636,0.8102,0.0259,0.4589,0.7674,-0.5280,-0.2685,0.2453,-0.6712,0.6786,0.2983
14969.0010,0.3636,0.8102,0.0259,0.4589,0.7674,-0.5280,-0.2685,0.2453,-0.6712,0.6786,0.2983
14969.0078,0.3636,0.8102,0.0259,0.4589,0.7676,-0.5271,-0.2702,0.2450,-0.6730,0.6768,0.2983
14969.0156,0.3636,0.8102,0.0259,0.4589,0.7679,-0.5278,-0.2677,0.2452,-0.6700,0.6793,0.2995
14969.0264,0.3636,0.8102,0.0259,0.4589,0.7682,-0.5280,-0.2664,0.2452,-0.6683,0.6805,0.3005
14969.0342,0.3636,0.8102,0.0258,0.4589,0.7685,-0.5273,-0.2672,0.2449,-0.6689,0.6795,0.3012
14969.0410,0.3636,0.8102,0.0258,0.4589,0.7682,-0.5268,-0.2693,0.2448,-0.6716,0.6774,0.3000
14969.0498,0.3637,0.8102,0.0258,0.4589,0.7682,-0.5268,-0.2693,0.2448,-0.6716,0.6774,0.3000
14969.0566,0.3637,0.8102,0.0258,0.4589,0.7680,-0.5269,-0.2694,0.2449,-0.6719,0.6774,0.2995
14969.0762,0.3637,0.8103,0.0258,0.4589,0.7684,-0.5273,-0.2674,0.2450,-0.6693,0.6794,0.3008
14969.0840,0.3637,0.8103,0.0258,0.4589,0.7686,-0.5268,-0.2678,0.2448,-0.6696,0.6788,0.3015
14969.0918,0.3637,0.8103,0.0258,0.4589,0.7680,-0.5281,-0.2665,0.2453,-0.6685,0.6805,0.3001
14969.0996,0.3637,0.8103,0.0258,0.4589,0.7685,-0.5270,-0.2679,0.2448,-0.6698,0.6788,0.3010
14969.1084,0.3637,0.8103,0.0258,0.4589,0.7685,-0.5270,-0.2679,0.2448,-0.6698,0.6788,0.3010
14969.1152,0.3637,0.8103,0.0258,0.4589,0.7678,-0.5267,-0.2704,0.2448,-0.6731,0.6764,0.2989
14969.1289,0.3637,0.8103,0.0258,0.4589,0.7674,-0.5282,-0.2682,0.2454,-0.6709,0.6790,0.2982
14969.1367,0.3637,0.8103,0.0258,0.4589,0.7674,-0.5282,-0.2682,0.2454,-0.6709,0.6790,0.2982
14969.1445,0.3637,0.8103,0.0258,0.4589,0.7677,-0.5275,-0.2689,0.2451,-0.6715,0.6781,0.2989
14969.1523,0.3637,0.8103,0.0257,0.4589,0.7689,-0.5267,-0.2673,0.2447,-0.6689,0.6792,0.3023
14969.1602,0.3637,0.8103,0.0257,0.4589,0.7679,-0.5278,-0.2677,0.2452,-0.6700,0.6793,0.2995
14969.1699,0.3637,0.8103,0.0257,0.4589,0.7692,-0.5257,-0.2688,0.2443,-0.6704,0.6774,0.3027
14969.1777,0.3637,0.8103,0.0257,0.4589,0.7677,-0.5289,-0.2657,0.2456,-0.6678,0.6815,0.2993
14969.1846,0.3637,0.8103,0.0257,0.4589,0.7677,-0.5289,-0.2657,0.2456,-0.6678,0.6815,0.2993
14969.1943,0.3637,0.8103,0.0257,0.4589,0.7685,-0.5275,-0.2669,0.2450,-0.6686,0.6799,0.3012
14969.2012,0.3637,0.8103,0.0257,0.4589,0.7687,-0.5265,-0.2683,0.2446,-0.6701,0.6782,0.3016
14969.2090,0.3637,0.8103,0.0257,0.4589,0.7690,-0.5275,-0.2655,0.2450,-0.6667,0.6811,0.3026
14969.2188,0.3637,0.8103,0.0257,0.4589,0.7693,-0.5263,-0.2672,0.2445,-0.6685,0.6791,0.3032
14969.2266,0.3637,0.8103,0.0257,0.4589,0.7693,-0.5263,-0.2672,0.2445,-0.6685,0.6791,0.3032
14969.2344,0.3637,0.8103,0.0257,0.4589,0.7649,-0.5297,-0.2715,0.2462,-0.6761,0.6767,0.2914
14969.2422,0.3637,0.8103,0.0257,0.4589,0.7680,-0.5272,-0.2687,0.2449,-0.6710,0.6781,0.2998
14969.2500,0.3637,0.8103,0.0257,0.4589,0.7679,-0.5277,-0.2679,0.2452,-0.6702,0.6791,0.2995
14969.2598,0.3637,0.8103,0.0257,0.4589,0.7685,-0.5277,-0.2661,0.2451,-0.6677,0.6807,0.3014
14969.2666,0.3637,0.8103,0.0256,0.4589,0.7680,-0.5275,-0.2682,0.2451,-0.6705,0.6787,0.2996
14969.2754,0.3637,0.8103,0.0256,0.4589,0.7680,-0.5275,-0.2682,0.2451,-0.6705,0.6787,0.2996
14969.3008,0.3637,0.8103,0.0256,0.4588,0.7675,-0.5281,-0.2679,0.2454,-0.6704,0.6792,0.2986
14969.3076,0.3637,0.8103,0.0256,0.4588,0.7681,-0.5265,-0.2701,0.2447,-0.6726,0.6766,0.2997
14969.3164,0.3637,0.8103,0.0256,0.4588,0.7688,-0.5269,-0.2674,0.2448,-0.6691,0.6792,0.3018
14969.3262,0.3637,0.8103,0.0256,0.4588,0.7677,-0.5282,-0.2671,0.2454,-0.6693,0.6800,0.2993
14969.3340,0.3637,0.8103,0.0256,0.4588,0.7677,-0.5282,-0.2671,0.2454,-0.6693,0.6800,0.2993
14969.3408,0.3637,0.8103,0.0256,0.4588,0.7712,-0.5232,-0.2691,0.2432,-0.6695,0.6761,0.3077
14969.3486,0.3637,0.8103,0.0256,0.4588,0.7680,-0.5268,-0.2696,0.2448,-0.6720,0.6772,0.2996
14969.3574,0.3637,0.8103,0.0256,0.4588,0.7692,-0.5263,-0.2675,0.2445,-0.6689,0.6788,0.3028
14969.3672,0.3637,0.8103,0.0256,0.4588,0.7672,-0.5276,-0.2701,0.2452,-0.6731,0.6771,0.2973
