Starting Clean Replay... 
.......................................................................................................................................................................................................
Done! Processed 19999 data rows
Time,Alt,PosN,PosE,V_Up,V_N,V_E,Zenith,BrakePct 
14882.9531,424.6624,576.2665,95.5734,-26.0814,-18.4936,21.9439,132.2657,0.0000
14882.9629,424.3999,576.0814,95.7920,-26.4181,-18.5964,21.8024,132.6731,0.0000
14882.9727,424.1342,575.8952,96.0091,-26.7336,-18.6980,21.6446,133.0656,0.0000
14882.9834,422.3332,575.7080,96.2247,-30.9247,-18.7910,21.5015,137.2810,0.0000
14882.9932,422.0225,575.5198,96.4390,-31.2049,-18.8928,21.3652,137.5736,0.0000
14883.0029,421.7091,575.3306,96.6519,-31.4834,-18.9930,21.2391,137.8546,0.0000
14883.0127,421.3929,575.1404,96.8636,-31.7498,-19.0994,21.1150,138.1160,0.0000
14883.0234,419.7318,574.9490,97.0741,-35.4484,-19.2079,20.9995,141.2413,0.0000
14883.0332,419.3755,574.7567,97.2847,-35.8253,-19.3041,21.1269,141.3813,0.0000
14883.0430,419.0154,574.5634,97.4964,-36.2040,-19.3908,21.2296,141.5442,0.0000
14883.0527,418.6514,574.3692,97.7090,-36.5777,-19.4693,21.3100,141.7218,0.0000
14883.0635,417.0381,574.1743,97.9224,-40.1581,-19.5411,21.3748,144.2019,0.0000
14883.0732,416.6347,573.9786,98.1364,-40.5193,-19.6071,21.4171,144.3741,0.0000
14883.0830,416.2278,573.7822,98.3506,-40.8743,-19.6734,21.4316,144.5587,0.0000
14883.0928,415.8173,573.5851,98.5649,-41.2141,-19.7361,21.4108,144.7573,0.0000
14883.1025,414.4372,573.3873,98.7787,-44.0074,-19.8163,21.3654,146.4886,0.0000
14883.1133,413.9956,573.1885,98.9921,-44.3149,-19.9157,21.3020,146.6528,0.0000
14883.1230,413.5510,572.9886,99.2047,-44.6017,-20.0317,21.2215,146.8036,0.0000
14883.1328,413.1036,572.7874,99.4164,-44.8669,-20.1694,21.1242,146.9373,0.0000
14883.1426,412.3426,572.5843,99.6279,-45.8904,-20.3881,21.1727,147.3601,0.0000
14883.1533,411.8824,572.3788,99.8400,-46.1432,-20.6312,21.2413,147.3105,0.0000
14883.1631,411.4196,572.1707,100.0528,-46.4180,-20.9070,21.3253,147.2438,0.0000
14883.1729,410.9539,571.9595,100.2665,-46.7221,-21.2014,21.4203,147.1756,0.0000
14883.1826,410.3945,571.7453,100.4814,-47.2702,-21.5171,21.5425,147.2135,0.0000
14883.1934,409.9200,571.5276,100.6976,-47.6253,-21.8545,21.7012,147.1097,0.0000
14883.2031,409.4418,571.3065,100.9157,-48.0249,-22.1903,21.8977,147.0102,0.0000
14883.2129,408.9595,571.0817,101.1357,-48.4282,-22.5484,22.0963,146.8998,0.0000
14883.2227,409.7069,570.8533,101.3579,-45.8994,-22.9042,22.3126,145.1370,0.0000
14883.2334,409.2458,570.6210,101.5822,-46.3215,-23.2831,22.5320,145.0284,0.0000
14883.2432,408.7805,570.3845,101.8087,-46.7278,-23.6982,22.7511,144.8913,0.0000
14883.2529,408.3112,570.1435,102.0376,-47.1497,-24.1185,22.9913,144.7507,0.0000
14883.2627,409.5225,569.8981,102.2688,-43.5136,-24.5546,23.2298,142.1597,0.0000
14883.2734,409.0854,569.6480,102.5026,-43.9094,-25.0137,23.5012,141.9870,0.0000
14883.2832,408.6445,569.3926,102.7391,-44.2535,-25.5353,23.7569,141.7573,0.0000
14883.2930,408.2003,569.1314,102.9783,-44.5939,-26.1160,24.0251,141.4888,0.0000
14883.3105,409.0085,568.6498,103.4152,-41.3321,-26.7390,24.4658,138.7534,0.0000
14883.3203,408.6353,568.4028,103.6367,-41.5996,-27.4291,24.7159,138.4091,0.0000
14883.3281,408.3015,568.1775,103.8357,-41.8397,-28.1461,24.9543,138.0433,0.0000
14883.3350,408.0080,567.9806,104.0109,-42.0162,-28.1098,25.1043,138.1083,0.0000
14883.3428,408.4325,567.7559,104.2124,-40.4151,-28.0647,25.2729,136.9400,0.0000
14883.3525,408.0271,567.4755,104.4661,-40.6498,-28.0192,25.4699,137.0310,0.0000
14883.3633,407.6195,567.1884,104.7224,-40.8721,-28.6933,25.7244,136.6849,0.0000
14883.3730,407.2097,566.8947,104.9812,-41.0920,-29.3589,25.9684,136.3531,0.0000
14883.3828,407.1939,566.5948,105.2424,-40.3461,-29.9630,26.2006,135.3884,0.0000
14883.3926,406.7894,566.2894,105.5059,-40.5537,-30.5285,26.4341,135.1212,0.0000
14883.4033,406.3828,565.9788,105.7717,-40.7787,-31.0478,26.6803,134.8893,0.0000
14883.4131,405.9738,565.6635,106.0401,-41.0180,-31.5155,26.9384,134.6932,0.0000
14883.4229,406.3715,565.3443,106.3110,-39.3094,-31.9058,27.1917,133.1585,0.0000
14883.4326,405.9771,565.0215,106.5843,-39.5620,-32.2612,27.4420,133.0480,0.0000
14883.4434,405.5803,564.6956,106.8602,-39.8092,-32.5910,27.6894,132.9497,0.0000
14883.4531,405.1810,564.3668,107.1384,-40.0405,-32.8738,27.9221,132.8716,0.0000
14883.4629,405.2399,564.0356,107.4188,-39.1260,-33.1250,28.1301,131.9975,0.0000
14883.4727,404.8476,563.7021,107.7012,-39.3238,-33.3425,28.3290,131.9487,0.0000
14883.4834,404.4534,563.3668,107.9855,-39.5197,-33.5408,28.5180,131.9128,0.0000
14883.4932,404.0572,563.0297,108.2717,-39.7191,-33.7136,28.7124,131.8900,0.0000
14883.5029,404.1480,562.6911,108.5598,-38.6949,-33.8621,28.9055,130.9948,0.0000
14883.5127,403.7602,562.3513,108.8498,-38.8661,-33.9927,29.0919,130.9799,0.0000
14883.5234,403.3708,562.0103,109.1417,-39.0131,-34.1070,29.2796,130.9549,0.0000
14883.5332,402.9800,561.6683,109.4354,-39.1509,-34.1948,29.4738,130.9332,0.0000
14883.5430,402.5777,561.3256,109.7313,-39.2949,-34.2866,29.6921,130.9044,0.0000
14883.5527,402.1843,560.9821,110.0293,-39.3949,-34.3681,29.9049,130.8511,0.0000
14883.5635,401.7899,560.6378,110.3295,-39.4730,-34.4341,30.1495,130.7764,0.0000
14883.5732,401.3949,560.2930,110.6324,-39.5219,-34.5098,30.4291,130.6625,0.0000
14883.5830,400.6854,559.9474,110.9381,-40.2928,-34.5676,30.7207,131.0648,0.0000
14883.5928,400.2828,559.6014,111.2468,-40.2153,-34.6227,31.0326,130.8580,0.0000
14883.6025,399.8814,559.2549,111.5586,-40.0719,-34.6712,31.3509,130.6055,0.0000
14883.6133,399.4818,558.9080,111.8737,-39.8586,-34.7305,31.6914,130.2898,0.0000
14883.6230,399.5046,558.5604,112.1922,-38.5022,-34.7902,32.0213,129.1554,0.0000
14883.6328,399.1216,558.2123,112.5139,-38.1166,-34.8528,32.3561,128.7121,0.0000
14883.6426,398.7426,557.8638,112.8387,-37.6690,-34.8788,32.6285,128.2626,0.0000
14883.6533,398.3680,557.5154,113.1659,-37.2537,-34.8418,32.8414,127.8851,0.0000
14883.6631,398.7963,557.1676,113.4950,-34.9277,-34.7593,33.0271,126.0715,0.0000
14883.6729,398.4482,556.8209,113.8259,-34.6935,-34.6330,33.1860,125.8778,0.0000
14883.6826,398.1022,556.4755,114.1582,-34.5158,-34.4876,33.3181,125.7457,0.0000
14883.6934,397.7578,556.1316,114.4917,-34.3572,-34.3501,33.4416,125.6279,0.0000
14883.7031,397.9545,555.7889,114.8263,-32.8394,-34.2418,33.5300,124.4202,0.0000
14883.7129,397.6270,555.4472,115.1616,-32.6661,-34.1504,33.5662,124.3011,0.0000
14883.7227,397.3012,555.1062,115.4968,-32.4870,-34.1038,33.5360,124.1849,0.0000
14883.7334,396.9772,554.7657,115.8315,-32.3074,-34.0503,33.4529,124.0911,0.0000
14883.7520,396.8888,554.1204,116.4656,-30.7536,-33.9395,33.3525,122.8744,0.0000
14883.7607,396.6125,553.8156,116.7649,-30.6479,-33.8688,33.2180,122.8640,0.0000
14883.7695,396.3371,553.5113,117.0628,-30.5497,-33.8074,33.0464,122.8707,0.0000
14883.7783,396.0930,553.2415,117.3262,-30.4621,-33.7114,32.8659,122.9035,0.0000
14883.7861,396.7328,552.9724,117.5882,-28.1704,-33.6115,32.6713,121.0052,0.0000
14883.7959,396.4516,552.6373,117.9132,-28.0768,-33.4727,32.3914,121.0805,0.0000
14883.8037,396.2273,552.3704,118.1711,-28.0001,-33.3375,32.1552,121.1538,0.0000
14883.8115,396.0036,552.1046,118.4271,-27.9246,-33.1811,31.9160,121.2384,0.0000
14883.8232,396.4291,551.7410,118.7761,-25.9835,-32.9767,31.5985,119.6362,0.0000
14883.8330,396.1698,551.4126,119.0904,-25.8796,-32.7703,31.3122,119.7255,0.0000
14883.8428,395.9114,551.0863,119.4019,-25.7914,-32.5520,31.0415,119.8298,0.0000
14883.8525,395.6539,550.7622,119.7106,-25.7095,-32.3327,30.7734,119.9410,0.0000
14883.8633,396.1383,550.4403,120.0169,-23.7493,-32.1125,30.5357,118.1889,0.0000
14883.8730,395.9012,550.1205,120.3208,-23.6635,-31.9027,30.3023,118.2716,0.0000
14883.8828,395.6651,549.8029,120.6225,-23.5677,-31.7050,30.1001,118.3286,0.0000
14883.8926,395.4298,549.4871,120.9223,-23.4908,-31.5218,29.9217,118.3909,0.0000
14883.9033,395.6695,549.1731,121.2204,-22.2196,-31.3385,29.7624,117.2083,0.0000
14883.9131,395.4476,548.8608,121.5170,-22.1520,-31.1775,29.6173,117.2545,0.0000
14883.9229,395.2265,548.5501,121.8121,-22.0704,-31.0269,29.4608,117.2864,0.0000
14883.9326,395.0062,548.2409,122.1058,-21.9984,-30.8773,29.3297,117.3188,0.0000
14883.9434,395.2896,547.9331,122.3982,-20.6489,-30.7497,29.2057,115.9614,0.0000
14883.9531,395.0835,547.6265,122.6893,-20.5777,-30.6421,29.0783,115.9719,0.0000
14883.9629,394.8781,547.3209,122.9792,-20.5076,-30.5316,28.9658,115.9792,0.0000
14883.9727,394.6734,547.0163,123.2680,-20.4329,-30.4488,28.8442,115.9741,0.0000
14883.9834,394.9147,546.7126,123.5556,-19.2421,-30.3575,28.7399,114.7163,0.0000
14883.9932,394.7226,546.4095,123.8421,-19.1781,-30.3444,28.6612,114.6771,0.0000
14884.0029,394.5311,546.1069,124.1278,-19.1137,-30.2648,28.5759,114.6647,0.0000
14884.0127,394.3402,545.8052,124.4123,-19.0548,-30.1795,28.4660,114.6695,0.0000
14884.0234,394.5343,545.5043,124.6958,-18.0259,-30.0951,28.3468,113.5576,0.0000
14884.0332,394.3543,545.2043,124.9779,-17.9795,-30.0112,28.2205,113.5786,0.0000
14884.0430,394.1747,544.9051,125.2588,-17.9374,-29.9279,28.0892,113.6062,0.0000
14884.0527,393.9955,544.6067,125.5384,-17.8974,-29.8444,27.9563,113.6373,0.0000
14884.0635,394.0927,544.3091,125.8167,-17.1613,-29.7626,27.8252,112.8408,0.0000
14884.0732,393.9213,544.0123,126.0936,-17.1198,-29.6820,27.6955,112.8656,0.0000
14884.0830,393.7502,543.7162,126.3694,-17.0835,-29.6020,27.5682,112.8955,0.0000
14884.0928,393.5796,543.4210,126.6438,-17.0542,-29.5249,27.4441,112.9321,0.0000
14884.1025,393.7781,543.1265,126.9171,-16.1231,-29.4523,27.3273,111.8655,0.0000
14884.1133,393.6169,542.8327,127.1893,-16.1146,-29.3832,27.2154,111.9177,0.0000
14884.1230,393.4557,542.5396,127.4604,-16.1160,-29.3181,27.1079,111.9794,0.0000
14884.1328,393.2945,542.2470,127.7304,-16.1278,-29.2564,27.0028,112.0522,0.0000
14884.1426,393.3664,541.9551,127.9994,-15.5842,-29.1975,26.9021,111.4316,0.0000
14884.1533,393.2105,541.6638,128.2674,-15.6057,-29.1387,26.8019,111.5132,0.0000
14884.1631,393.0543,541.3730,128.5344,-15.6267,-29.0792,26.7025,111.5946,0.0000
14884.1816,393.0733,540.8216,129.0400,-14.9234,-29.0221,26.6068,110.7582,0.0000
14884.1914,392.9390,540.5610,129.2786,-14.9375,-28.9594,26.5102,110.8301,0.0000
14884.1992,392.8194,540.3298,129.4899,-14.9493,-28.8943,26.4151,110.8998,0.0000
14884.2061,392.7147,540.1284,129.6741,-14.9712,-28.7251,26.3022,111.0262,0.0000
14884.2139,392.8329,539.8995,129.8838,-14.4489,-28.5456,26.2022,110.4502,0.0000
14884.2227,392.7028,539.6437,130.1188,-14.4632,-28.3574,26.0986,110.5703,0.0000
14884.2334,392.5581,539.3615,130.3789,-14.4689,-28.1505,26.0048,110.6838,0.0000
14884.2432,392.4135,539.0813,130.6381,-14.4682,-27.9494,25.9260,110.7827,0.0000
14884.2529,392.5962,538.8030,130.8966,-13.7304,-27.7565,25.8523,109.8994,0.0000
14884.2627,392.4590,538.5267,131.1544,-13.7070,-27.5700,25.7953,109.9531,0.0000
14884.2734,392.3221,538.2521,131.4117,-13.6814,-27.3907,25.7407,110.0008,0.0000
14884.2832,392.1855,537.9794,131.6685,-13.6382,-27.2150,25.6958,110.0205,0.0000
14884.2930,392.4468,537.7083,131.9250,-12.7086,-27.0462,25.6573,108.8240,0.0000
14884.3027,392.3200,537.4389,132.1810,-12.6491,-26.8816,25.6206,108.8099,0.0000
14884.3135,392.1939,537.1711,132.4367,-12.5704,-26.7207,25.5865,108.7669,0.0000
14884.3232,392.0686,536.9049,132.6920,-12.4981,-26.5710,25.5555,108.7274,0.0000
14884.3330,392.2180,536.6401,132.9471,-11.8032,-26.4263,25.5211,107.8112,0.0000
14884.3428,392.1004,536.3768,133.2018,-11.7195,-26.2817,25.4939,107.7485,0.0000
14884.3525,391.9836,536.1149,133.4563,-11.6283,-26.1477,25.4791,107.6671,0.0000
14884.3633,391.8678,535.8543,133.7108,-11.5336,-26.0175,25.4725,107.5762,0.0000
14884.3730,392.0450,535.5950,133.9652,-10.7707,-25.8906,25.4798,106.5153,0.0000
14884.3828,391.9378,535.3369,134.2198,-10.6615,-25.7755,25.4970,106.3868,0.0000
14884.3926,391.8317,535.0799,134.4745,-10.5518,-25.6589,25.5162,106.2564,0.0000
14884.4033,391.7267,534.8240,134.7295,-10.4514,-25.5589,25.5467,106.1307,0.0000
14884.4131,391.8909,534.5687,134.9855,-9.7418,-25.5013,25.6468,105.0751,0.0000
14884.4229,391.7940,534.3140,135.2425,-9.6414,-25.4537,25.7599,104.9082,0.0000
14884.4326,391.6981,534.0596,135.5007,-9.5370,-25.4109,25.8705,104.7349,0.0000
14884.4434,391.6032,533.8057,135.7600,-9.4361,-25.3697,25.9963,104.5622,0.0000
14884.4531,391.7041,533.5522,136.0206,-8.8782,-25.3349,26.1176,103.7121,0.0000
14884.4629,391.6158,533.2990,136.2824,-8.7789,-25.3021,26.2470,103.5392,0.0000
14884.4727,391.5285,533.0461,136.5455,-8.6784,-25.2702,26.3754,103.3650,0.0000
14884.4834,391.4422,532.7936,136.8099,-8.5807,-25.2391,26.4967,103.1966,0.0000
14884.4932,391.4685,532.5414,137.0754,-8.2377,-25.2007,26.6133,102.6671,0.0000
14884.5029,391.3866,532.2896,137.3421,-8.1431,-25.1622,26.7347,102.5058,0.0000
14884.5127,391.3056,532.0381,137.6101,-8.0609,-25.1205,26.8562,102.3638,0.0000
14884.5234,391.2254,531.7871,137.8793,-7.9757,-25.0819,26.9736,102.2180,0.0000
14884.5332,391.2006,531.5365,138.1496,-7.7640,-25.0364,27.0943,101.8850,0.0000
14884.5430,391.1234,531.2864,138.4211,-7.6767,-24.9884,27.2078,101.7393,0.0000
14884.5527,391.0470,531.0367,138.6938,-7.6021,-24.9379,27.3231,101.6128,0.0000
14884.5635,390.9713,530.7877,138.9676,-7.5282,-24.8833,27.4331,101.4895,0.0000
14884.5732,390.8995,530.5391,139.2425,-7.4450,-24.8348,27.5474,101.3502,0.0000
14884.5830,390.8254,530.2910,139.5185,-7.3734,-24.7760,27.6566,101.2315,0.0000
14884.5928,390.7520,530.0435,139.7956,-7.2988,-24.7224,27.7627,101.1080,0.0000
14884.6025,390.6794,529.7966,140.0738,-7.2325,-24.6658,27.8728,100.9966,0.0000
14884.6221,390.5464,529.3290,140.6051,-7.0792,-24.5462,28.0618,100.7514,0.0000
14884.6309,390.4829,529.1084,140.8581,-7.0177,-24.4858,28.1500,100.6526,0.0000
14884.6396,390.4201,528.8883,141.1118,-6.9517,-24.4241,28.2326,100.5486,0.0000
14884.6484,390.3647,528.6932,141.3380,-6.8978,-24.3633,28.3092,100.4636,0.0000
14884.6562,390.3065,528.4985,141.5647,-6.8515,-24.3033,28.3803,100.3909,0.0000
14884.6660,390.2383,528.2559,141.8490,-6.7825,-24.2213,28.4644,100.2856,0.0000
14884.6748,390.1776,528.0383,142.1055,-6.7177,-24.1449,28.5376,100.1877,0.0000
14884.6816,390.1307,527.8694,142.3055,-6.6734,-24.0836,28.5945,100.1209,0.0000
14884.6934,389.9532,527.6051,142.6204,-6.8617,-23.9804,28.6733,100.4019,0.0000
14884.7031,389.8849,527.3658,142.9075,-6.8013,-23.8810,28.7445,100.3148,0.0000
14884.7129,389.8172,527.1274,143.1953,-6.7406,-23.7825,28.8030,100.2293,0.0000
14884.7227,389.7501,526.8901,143.4836,-6.6767,-23.6724,28.8619,100.1411,0.0000
14884.7334,389.6837,526.6540,143.7724,-6.6054,-23.5565,28.9082,100.0449,0.0000
14884.7432,389.6180,526.4190,144.0618,-6.5435,-23.4359,28.9600,99.9620,0.0000
14884.7529,389.5528,526.1853,144.3516,-6.4849,-23.3032,29.0026,99.8875,0.0000
14884.7627,389.4882,525.9529,144.6418,-6.4317,-23.1709,29.0431,99.8212,0.0000
14884.7734,389.3812,525.7219,144.9324,-6.4933,-23.0354,29.0809,99.9277,0.0000
14884.7832,389.3165,525.4922,145.2234,-6.4533,-22.8936,29.1162,99.8835,0.0000
14884.7930,389.2518,525.2636,145.5146,-6.4721,-22.8292,29.1163,99.9221,0.0000
14884.8027,389.1870,525.0355,145.8057,-6.4826,-22.7843,29.1161,99.9453,0.0000
14884.8135,389.0126,524.8079,146.0969,-6.7621,-22.7491,29.1145,100.3712,0.0000
14884.8232,388.9449,524.5805,146.3880,-6.7693,-22.7200,29.1117,100.3875,0.0000
14884.8330,388.8772,524.3535,146.6791,-6.7738,-22.6943,29.1074,100.3997,0.0000
14884.8428,388.8095,524.1266,146.9702,-6.7742,-22.6710,29.1018,100.4054,0.0000
14884.8525,388.6957,523.9000,147.2612,-6.8829,-22.6499,29.0946,100.5739,0.0000
14884.8633,388.6270,523.6736,147.5521,-6.8747,-22.6306,29.0861,100.5667,0.0000
14884.8730,388.5583,523.4474,147.8429,-6.8642,-22.6121,29.0761,100.5564,0.0000
14884.8828,388.4897,523.2214,148.1336,-6.8532,-22.5936,29.0649,100.5454,0.0000
14884.8926,388.3339,522.9956,148.4242,-7.0527,-22.5738,29.0533,100.8514,0.0000
14884.9033,388.2634,522.7700,148.7147,-7.0424,-22.5529,29.0417,100.8422,0.0000
14884.9131,388.1931,522.5446,149.0050,-7.0338,-22.5287,29.0290,100.8364,0.0000
14884.9229,388.1227,522.3194,149.2952,-7.0261,-22.5019,29.0164,100.8325,0.0000
14884.9326,388.0748,522.0945,149.5853,-6.9669,-22.4716,29.0040,100.7514,0.0000
14884.9434,388.0051,521.8700,149.8753,-6.9600,-22.4379,28.9931,100.7495,0.0000
14884.9531,387.9356,521.6458,150.1652,-6.9525,-22.4009,28.9850,100.7465,0.0000
14884.9629,387.8661,521.4220,150.4550,-6.9431,-22.3622,28.9806,100.7399,0.0000
14884.9727,387.7823,521.1985,150.7448,-6.9636,-22.3231,28.9800,100.7780,0.0000
14884.9834,387.7127,520.9755,151.0347,-6.9469,-22.2848,28.9827,100.7588,0.0000
14884.9932,387.6433,520.7529,151.3245,-6.9263,-22.2489,28.9881,100.7328,0.0000
14885.0029,387.5742,520.5305,151.6144,-6.9038,-22.2159,28.9959,100.7027,0.0000
14885.0127,387.4962,520.3085,151.9044,-6.9015,-22.1862,29.0046,100.7023,0.0000
14885.0234,387.4273,520.0868,152.1945,-6.8778,-22.1575,29.0162,100.6688,0.0000
14885.0332,387.3587,519.8654,152.4848,-6.8525,-22.1328,29.0302,100.6316,0.0000
14885.0518,387.2219,519.4451,153.0367,-6.8140,-22.1040,29.0644,100.5704,0.0000
14885.0605,387.1607,519.2462,153.2983,-6.7870,-22.0946,29.0810,100.5272,0.0000
14885.0693,387.1065,519.0695,153.5310,-6.7614,-22.0899,29.0961,100.4859,0.0000
14885.0762,387.0592,518.9150,153.7344,-6.7470,-22.0412,29.0001,100.4938,0.0000
14885.0840,387.0536,518.7389,153.9659,-6.6268,-21.9833,28.8924,100.3445,0.0000
14885.0928,386.9940,518.5413,154.2254,-6.5977,-21.9164,28.7619,100.3403,0.0000
14885.1025,386.9282,518.3221,154.5131,-6.5665,-21.9295,28.7858,100.2849,0.0000
14885.1133,386.8627,518.1027,154.8011,-6.5349,-21.9456,28.8091,100.2286,0.0000
14885.1230,386.9419,517.8832,155.0893,-6.2006,-21.9659,28.8306,99.7079,0.0000
14885.1328,386.8800,517.6634,155.3777,-6.1685,-21.9904,28.8511,99.6504,0.0000
14885.1426,386.8185,517.4434,155.6663,-6.1361,-22.0197,28.8699,99.5922,0.0000
14885.1533,386.7573,517.2230,155.9551,-6.1042,-22.0527,28.8867,99.5347,0.0000
14885.1631,386.7351,517.0023,156.2440,-5.9928,-22.0891,28.9018,99.3552,0.0000
14885.1729,386.6754,516.7812,156.5331,-5.9636,-22.1281,28.9151,99.3016,0.0000
14885.1826,386.6158,516.5598,156.8223,-5.9372,-22.1694,28.9264,99.2527,0.0000
14885.1934,386.5566,516.3378,157.1116,-5.9136,-22.2124,28.9348,99.2084,0.0000
14885.2031,386.4654,516.1155,157.4010,-5.9583,-22.2557,28.9420,99.2688,0.0000
14885.2129,386.4059,515.8927,157.6905,-5.9399,-22.3000,28.9462,99.2332,0.0000
14885.2227,386.3466,515.6695,157.9799,-5.9230,-22.3444,28.9483,99.2002,0.0000
14885.2334,386.2874,515.4458,158.2694,-5.9072,-22.3884,28.9487,99.1694,0.0000
14885.2432,386.3292,515.2217,158.5589,-5.6900,-22.4318,28.9471,98.8316,0.0000
14885.2529,386.2723,514.9971,158.8484,-5.6764,-22.4744,28.9443,98.8052,0.0000
14885.2627,386.2156,514.7722,159.1378,-5.6638,-22.5160,28.9397,98.7808,0.0000
14885.2734,386.1591,514.5468,159.4271,-5.6506,-22.5567,28.9336,98.7560,0.0000
14885.2832,386.1937,514.3210,159.7164,-5.4566,-22.5960,28.9251,98.4557,0.0000
14885.2930,386.1392,514.0949,160.0056,-5.4425,-22.6335,28.9154,98.4307,0.0000
14885.3027,386.0848,513.8684,160.2947,-5.4284,-22.6689,28.9040,98.4063,0.0000
14885.3135,386.0306,513.6415,160.5837,-5.4137,-22.7019,28.8920,98.3814,0.0000
14885.3232,386.1009,513.4144,160.8726,-5.1558,-22.7324,28.8790,97.9856,0.0000
14885.3330,386.0494,513.1869,161.1613,-5.1400,-22.7603,28.8659,97.9600,0.0000
14885.3428,385.9981,512.9592,161.4499,-5.1241,-22.7859,28.8529,97.9344,0.0000
14885.3525,385.9469,512.7312,161.7383,-5.1079,-22.8094,28.8405,97.9086,0.0000
14885.3633,385.8907,512.5030,162.0267,-5.1014,-22.8309,28.8284,97.8978,0.0000
14885.3730,385.8398,512.2746,162.3149,-5.0850,-22.8507,28.8167,97.8721,0.0000
14885.3828,385.7890,512.0460,162.6030,-5.0696,-22.8686,28.8059,97.8480,0.0000
14885.3926,385.7383,511.8173,162.8910,-5.0559,-22.8848,28.7961,97.8266,0.0000
14885.4033,385.6734,511.5883,163.1790,-5.0712,-22.8998,28.7877,97.8494,0.0000
14885.4131,385.6228,511.3593,163.4668,-5.0614,-22.9142,28.7801,97.8337,0.0000
14885.4229,385.5722,511.1301,163.7546,-5.0533,-22.9280,28.7733,97.8206,0.0000
14885.4326,385.5217,510.9007,164.0423,-5.0456,-22.9411,28.7671,97.8082,0.0000
14885.4434,385.4358,510.6713,164.3299,-5.1030,-22.9534,28.7614,97.8953,0.0000
14885.4531,385.3848,510.4417,164.6175,-5.0927,-22.9644,28.7560,97.8789,0.0000
14885.4629,385.3339,510.2120,164.9050,-5.0806,-22.9739,28.7504,97.8601,0.0000
14885.4727,385.2832,509.9822,165.1925,-5.0665,-22.9824,28.7449,97.8384,0.0000
14885.4922,385.0981,509.5454,165.7385,-5.2012,-22.9956,28.7316,98.0446,0.0000
14885.5010,385.0513,509.3384,165.9971,-5.1864,-23.0016,28.7252,98.0222,0.0000
14885.5088,385.0099,509.1544,166.2269,-5.1726,-23.0064,28.7196,98.0015,0.0000
14885.5166,384.9686,508.9703,166.4566,-5.1582,-23.0107,28.7140,97.9797,0.0000
14885.5264,384.8901,508.7632,166.7150,-5.1985,-23.0151,28.7080,98.0417,0.0000
14885.5352,384.8434,508.5560,166.9733,-5.1786,-23.0187,28.7020,98.0119,0.0000
14885.5439,384.7969,508.3488,167.2316,-5.1566,-23.0220,28.6969,97.9788,0.0000
14885.5527,384.7506,508.1416,167.4899,-5.1328,-23.0250,28.6917,97.9428,0.0000
14885.5635,384.5956,507.9114,167.7768,-5.2896,-23.0288,28.6858,98.1828,0.0000
14885.5732,384.5428,507.6811,168.0636,-5.2591,-23.0326,28.6795,98.1367,0.0000
14885.5830,384.4904,507.4507,168.3504,-5.2271,-23.0371,28.6732,98.0883,0.0000
14885.5928,384.4383,507.2203,168.6371,-5.1944,-23.0412,28.6664,98.0390,0.0000
14885.6025,384.4208,506.9899,168.9237,-5.1000,-23.0454,28.6595,97.8953,0.0000
14885.6133,384.3700,506.7594,169.2103,-5.0656,-23.0488,28.6520,97.8435,0.0000
14885.6230,384.3195,506.5289,169.4967,-5.0302,-23.0521,28.6437,97.7903,0.0000
14885.6328,384.2694,506.2984,169.7831,-4.9947,-23.0550,28.6344,97.7370,0.0000
14885.6426,384.1235,506.0678,170.0694,-5.1291,-23.0576,28.6241,97.9440,0.0000
14885.6533,384.0724,505.8372,170.3556,-5.0946,-23.0597,28.6129,97.8929,0.0000
14885.6631,384.0216,505.6067,170.6417,-5.0605,-23.0603,28.6011,97.8425,0.0000
14885.6729,383.9712,505.3761,170.9276,-5.0260,-23.0597,28.5885,97.7919,0.0000
14885.6826,383.7411,505.1455,171.2134,-5.3074,-23.0580,28.5753,98.2248,0.0000
